1990-01-01,76.89700000000000,,,
1990-02-01,77.05200000000000,,,
1990-03-01,77.20000000000000,,,
1990-04-01,77.27800000000000,,,
1990-05-01,77.29800000000000,,,
1990-06-01,77.25800000000000,,,
1990-07-01,77.13900000000000,,,
1990-08-01,77.00700000000000,,,
1990-09-01,76.84900000000000,,,
1990-10-01,76.70200000000000,,,
1990-11-01,76.36600000000000,,,
1990-12-01,76.18300000000000,,,
1991-01-01,75.91400000000000,,,
1991-02-01,75.73500000000000,,,
1991-03-01,75.57100000000000,,,
1991-04-01,75.56500000000000,,,
1991-05-01,75.76400000000000,,,
1991-06-01,75.99300000000000,,,
1991-07-01,76.08400000000000,,,
1991-08-01,76.10900000000000,,,
1991-09-01,76.19500000000000,,,
1991-10-01,76.07300000000000,,,
1991-11-01,76.01100000000000,,,
1991-12-01,76.05700000000000,,,
1992-01-01,76.08800000000000,,,
1992-02-01,76.15700000000000,,,
1992-03-01,76.27900000000000,,,
1992-04-01,76.34700000000000,,,
1992-05-01,76.40000000000000,,,
1992-06-01,76.33400000000000,,,
1992-07-01,76.26800000000000,,,
1992-08-01,76.23300000000000,,,
1992-09-01,76.24200000000000,,,
1992-10-01,76.38000000000000,,,
1992-11-01,76.55800000000000,,,
1992-12-01,76.67600000000000,,,
1993-01-01,76.78700000000000,,,
1993-02-01,76.84000000000000,,,
1993-03-01,76.87100000000000,,,
1993-04-01,76.93900000000000,,,
1993-05-01,77.04000000000000,,,
1993-06-01,77.24400000000000,,,
1993-07-01,77.43300000000000,,,
1993-08-01,77.61500000000000,,,
1993-09-01,77.79600000000000,,,
1993-10-01,77.94500000000000,,,
1993-11-01,78.15000000000000,,,
1993-12-01,78.32900000000000,,,
1994-01-01,78.59400000000000,,,
1994-02-01,78.73000000000000,,,
1994-03-01,78.85900000000000,,,
1994-04-01,78.99000000000000,,,
1994-05-01,79.22500000000000,,,
1994-06-01,79.42600000000000,,,
1994-07-01,79.59900000000000,,,
1994-08-01,79.78400000000000,,,
1994-09-01,79.92200000000000,,,
1994-10-01,80.06800000000000,,,
1994-11-01,80.15100000000000,,,
1994-12-01,80.29800000000000,,,
1995-01-01,80.42800000000000,,,
1995-02-01,80.53000000000000,,,
1995-03-01,80.60100000000000,,,
1995-04-01,80.66400000000000,,,
1995-05-01,80.70800000000000,,,
1995-06-01,80.78900000000000,,,
1995-07-01,80.94100000000000,,,
1995-08-01,81.11400000000000,,,
1995-09-01,81.31000000000000,,,
1995-10-01,81.48600000000000,,,
1995-11-01,81.62300000000000,,,
1995-12-01,81.74100000000000,,,
1996-01-01,81.83800000000000,,,
1996-02-01,81.95700000000000,,,
1996-03-01,82.19700000000000,,,
1996-04-01,82.42400000000000,,,
1996-05-01,82.61200000000000,,,
1996-06-01,82.75600000000000,,,
1996-07-01,82.93200000000000,,,
1996-08-01,83.09100000000000,,,
1996-09-01,83.26000000000000,,,
1996-10-01,83.38100000000000,,,
1996-11-01,83.55600000000000,,,
1996-12-01,83.72500000000000,,,
1997-01-01,83.95900000000000,,,
1997-02-01,84.18400000000000,,,
1997-03-01,84.45600000000000,,,
1997-04-01,84.62600000000000,,,
1997-05-01,84.86500000000000,,,
1997-06-01,85.08400000000000,,,
1997-07-01,85.33600000000000,,,
1997-08-01,85.57700000000000,,,
1997-09-01,85.85400000000000,,,
1997-10-01,86.15000000000000,,,
1997-11-01,86.63500000000000,,,
1997-12-01,87.09500000000000,,,
1998-01-01,87.61800000000000,,,
1998-02-01,88.00700000000000,,,
1998-03-01,88.44600000000000,,,
1998-04-01,88.88200000000000,,,
1998-05-01,89.36700000000000,,,
1998-06-01,89.84700000000000,,,
1998-07-01,90.31200000000000,,,
1998-08-01,90.78800000000000,,,
1998-09-01,91.26200000000000,,,
1998-10-01,91.72100000000000,,,
1998-11-01,92.20300000000000,,,
1998-12-01,92.71500000000000,,,
1999-01-01,93.21000000000000,,,
1999-02-01,93.67300000000000,,,
1999-03-01,94.21900000000000,,,
1999-04-01,94.78700000000000,,,
1999-05-01,95.34700000000000,,,
1999-06-01,95.97900000000000,,,
1999-07-01,96.59600000000000,,,
1999-08-01,97.22400000000000,,,
1999-09-01,97.86800000000000,,,
1999-10-01,98.52900000000000,,,
1999-11-01,99.16000000000000,,,
1999-12-01,99.85000000000000,,,
2000-01-01,100.55200000000000,,,
2000-02-01,101.33900000000000,,,
2000-03-01,102.12700000000000,,,
2000-04-01,102.92200000000000,,,
2000-05-01,103.67700000000000,,,
2000-06-01,104.42300000000000,,,
2000-07-01,105.05300000000000,,,
2000-08-01,105.76700000000000,,,
2000-09-01,106.53700000000000,,,
2000-10-01,107.38000000000000,,,
2000-11-01,108.30000000000000,,,
2000-12-01,109.13800000000000,,,
2001-01-01,109.84600000000000,,,
2001-02-01,110.49900000000000,,,
2001-03-01,111.10700000000000,,,
2001-04-01,111.65000000000000,,,
2001-05-01,112.16200000000000,,,
2001-06-01,112.79500000000000,,,
2001-07-01,113.49100000000000,,,
2001-08-01,114.16700000000000,,,
2001-09-01,114.81100000000000,,,
2001-10-01,115.30800000000000,,,
2001-11-01,115.85400000000000,,,
2001-12-01,116.45200000000000,,,
2002-01-01,117.14300000000000,,,
2002-02-01,117.84500000000000,,,
2002-03-01,118.68800000000000,,,
2002-04-01,119.61100000000000,,,
2002-05-01,120.72400000000000,,,
2002-06-01,121.81200000000000,,,
2002-07-01,122.88700000000000,,,
2002-08-01,123.83000000000000,,,
2002-09-01,124.77800000000000,,,
2002-10-01,125.73300000000000,,,
2002-11-01,126.66700000000000,,,
